date,time,chamber_temperature_c,d_t_m_v,wet_bulb_depression_m_v,corrected_water_potential_m_pa,intercept,slope,edbo,correction_for_d_t_m_pa,internal_battery_voltage_v,internal_battery_temperature_c,external_power_supply_present,external_power_supply_voltage_v,external_power_supply_current_m_a,diagnostic_comment,dt
2023-04-28,16:30:00,33.74,-0.33,28.8,-5.49,0.37,-4.21,-0.28,-0.04,4.2,44.3,present,18.57,35.4,NA,2023-04-28T23:30:00Z
2023-04-28,17:00:00,32.93,-0.31,28.35,-5.49,0.37,-4.21,-0.03,-0.04,4.2,43.8,present,17.98,36.3,NA,2023-04-29T00:00:00Z
2023-04-28,17:30:00,32.26,-0.35,27.53,-5.42,0.37,-4.21,-0.25,-0.04,4.08,42.3,not present,0,0,NA,2023-04-29T00:30:00Z
2023-04-28,18:00:00,31.33,-0.32,26.77,-5.38,0.37,-4.21,-0.15,-0.04,4.06,40.59,not present,0,0,NA,2023-04-29T01:00:00Z
2023-04-28,18:30:01,30.17,-0.45,25.67,-5.32,0.37,-4.21,-0.29,-0.06,4.03,38.4,not present,0,0,NA,2023-04-29T01:30:01Z
2023-04-28,19:00:01,28.56,-0.48,24.05,-5.18,0.37,-4.21,-0.2,-0.06,4.01,35.9,not present,0,0,NA,2023-04-29T02:00:01Z
2023-04-28,19:30:01,26.5,-0.5,22.38,-5.08,0.37,-4.21,-0.24,-0.06,3.98,32.7,not present,0,0,NA,2023-04-29T02:30:01Z
2023-04-28,20:00:01,23.42,-0.65,20.15,-5,0.37,-4.21,-0.2,-0.08,3.96,29.6,not present,0,0,NA,2023-04-29T03:00:01Z
2023-04-28,20:30:00,20.3,-0.57,18.03,-4.89,0.37,-4.21,-0.24,-0.07,3.94,26.7,not present,0,0,NA,2023-04-29T03:30:00Z
2023-04-28,21:00:00,18.52,-0.4,16.64,-4.75,0.37,-4.21,-0.41,-0.05,3.92,24.7,not present,0,0,NA,2023-04-29T04:00:00Z
2023-04-28,21:30:00,18.02,-0.18,15.97,-4.61,0.37,-4.21,-0.42,-0.02,3.91,23.7,not present,0,0,NA,2023-04-29T04:30:00Z
2023-04-28,22:00:00,17.97,-0.25,15.88,-4.6,0.37,-4.21,-0.45,-0.03,3.9,23.4,not present,0,0,NA,2023-04-29T05:00:00Z
2023-04-28,22:30:00,18.06,-0.24,15.81,-4.56,0.37,-4.21,-0.53,-0.03,3.9,23.1,not present,0,0,NA,2023-04-29T05:30:00Z
2023-04-28,23:00:00,17.68,-0.19,15.58,-4.55,0.37,-4.21,-0.41,-0.02,3.89,22.8,not present,0,0,NA,2023-04-29T06:00:00Z
2023-04-28,23:30:00,17.39,-0.29,15.4,-4.55,0.37,-4.21,-0.41,-0.04,3.89,22.6,not present,0,0,NA,2023-04-29T06:30:00Z
2023-04-29,00:00:01,16.86,-0.32,15.09,-4.55,0.37,-4.21,-0.38,-0.04,3.88,21.9,not present,0,0,NA,2023-04-29T07:00:01Z
2023-04-29,00:30:01,16.63,-0.23,14.88,-4.51,0.37,-4.21,-0.32,-0.03,3.87,21.7,not present,0,0,NA,2023-04-29T07:30:01Z
2023-04-29,01:00:01,16.56,-0.29,14.73,-4.48,0.37,-4.21,-0.52,-0.04,3.87,21.5,not present,0,0,NA,2023-04-29T08:00:01Z
2023-04-29,01:30:01,15.87,-0.3,14.38,-4.48,0.37,-4.21,-0.39,-0.04,3.86,20.9,not present,0,0,NA,2023-04-29T08:30:01Z
2023-04-29,02:00:01,15.49,-0.15,14.14,-4.45,0.37,-4.21,-0.32,-0.02,3.85,20.7,not present,0,0,NA,2023-04-29T09:00:01Z
2023-04-29,02:30:00,15.64,-0.29,14.17,-4.45,0.37,-4.21,-0.37,-0.04,3.84,20.5,not present,0,0,NA,2023-04-29T09:30:00Z
2023-04-29,03:00:00,15.66,-0.31,14.11,-4.43,0.37,-4.21,-0.43,-0.04,3.84,20.6,not present,0,0,NA,2023-04-29T10:00:00Z
2023-04-29,03:30:00,15.44,-0.11,13.88,-4.37,0.37,-4.21,-0.53,-0.01,3.83,20.4,not present,0,0,NA,2023-04-29T10:30:00Z
2023-04-29,04:00:00,14.42,-0.41,13.57,-4.48,0.37,-4.21,-0.21,-0.05,3.82,19.6,not present,0,0,NA,2023-04-29T11:00:00Z
2023-04-29,04:30:00,13.76,-0.26,13.03,-4.39,0.37,-4.21,-0.49,-0.03,3.81,19,not present,0,0,NA,2023-04-29T11:30:00Z
2023-04-29,05:00:01,14.31,-0.04,13.11,-4.29,0.37,-4.21,-0.73,0,3.8,19.29,not present,0,0,NA,2023-04-29T12:00:01Z
2023-04-29,05:30:01,16.6,-0.19,14.51,-4.39,0.37,-4.21,-0.19,-0.02,3.81,20.8,not present,0,0,NA,2023-04-29T12:30:01Z
2023-04-29,06:00:01,16.96,-0.55,15.16,-4.58,0.37,-4.21,-0.21,-0.07,3.81,21.8,not present,0,0,NA,2023-04-29T13:00:01Z
2023-04-29,06:30:00,16.16,-0.37,15.03,-4.65,0.37,-4.21,-0.04,-0.05,3.83,22.9,not present,0,0,NA,2023-04-29T13:30:00Z
2023-04-29,07:00:00,18.02,0.26,15.58,-4.43,0.37,-4.21,-1.59,0.03,4,28.7,not present,0,0,NA,2023-04-29T14:00:00Z
2023-04-29,07:30:01,20.73,-0.45,18.52,-4.94,0.37,-4.21,-0.77,-0.06,4.2,32.5,present,20.18,42,NA,2023-04-29T14:30:01Z
2023-04-29,08:00:01,23.19,-0.94,21.79,-5.48,0.37,-4.21,0.66,-0.12,4.2,35.3,present,20.12,39,NA,2023-04-29T15:00:01Z
2023-04-29,08:30:00,26.53,-1.22,24.81,-5.73,0.37,-4.21,1.05,-0.16,4.2,38.09,present,19.94,38.4,NA,2023-04-29T15:30:00Z
2023-04-29,09:00:00,29.12,-0.97,26.71,-5.75,0.37,-4.21,0.87,-0.12,4.2,40.59,present,19.93,37.5,NA,2023-04-29T16:00:00Z
2023-04-29,09:30:00,30.35,-0.68,27.27,-5.66,0.37,-4.21,0.18,-0.08,4.2,41.6,present,19.93,36.9,NA,2023-04-29T16:30:00Z
2023-04-29,10:00:01,31.09,-0.48,27.87,-5.66,0.37,-4.21,0.02,-0.06,4.2,42,present,19.85,36.3,NA,2023-04-29T17:00:01Z
2023-04-29,10:30:01,31.7,-0.5,28.5,-5.71,0.37,-4.21,0.21,-0.06,4.2,42.1,present,19.82,36,NA,2023-04-29T17:30:01Z
2023-04-29,11:00:00,32.4,-0.43,29.15,-5.73,0.37,-4.21,0.59,-0.05,4.2,42.3,present,19.62,35.4,NA,2023-04-29T18:00:00Z
2023-04-29,11:30:00,33.3,-0.55,29.69,-5.74,0.37,-4.21,0.37,-0.07,4.2,42.8,present,19.39,36,NA,2023-04-29T18:30:00Z
2023-04-29,12:00:00,34.76,-0.13,29.64,-5.5,0.37,-4.21,-0.43,-0.01,4.2,43.6,present,19.39,35.7,NA,2023-04-29T19:00:00Z
2023-04-29,12:30:00,36.22,-0.48,32.1,-5.82,0.37,-4.21,0.93,-0.06,4.2,44.6,present,19.07,35.7,NA,2023-04-29T19:30:00Z
2023-04-29,13:00:00,37.02,-0.25,31.57,-5.6,0.37,-4.21,-0.08,-0.03,4.2,45.4,present,19.32,35.4,NA,2023-04-29T20:00:00Z
2023-04-29,13:30:00,37.41,-0.4,32,-5.65,0.37,-4.21,0,-0.05,4.2,45.7,present,19.11,35.7,NA,2023-04-29T20:30:00Z
2023-04-29,14:00:00,36.54,-0.39,31.49,-5.66,0.37,-4.21,0.06,-0.05,4.2,46.3,present,19.25,35.7,NA,2023-04-29T21:00:00Z
2023-04-29,14:30:00,36.57,-0.36,31.75,-5.7,0.37,-4.21,-0.02,-0.04,4.2,47.2,present,19.31,34.8,NA,2023-04-29T21:30:00Z
2023-04-29,15:00:00,36.72,-0.45,31.8,-5.7,0.37,-4.21,0.47,-0.05,4.2,47.9,present,19.14,35.4,NA,2023-04-29T22:00:00Z
2023-04-29,15:30:00,36.85,-0.24,31.71,-5.65,0.37,-4.21,0.14,-0.03,4.2,48.4,present,19.28,34.8,NA,2023-04-29T22:30:00Z
2023-04-29,16:00:01,37.15,-0.15,31.66,-5.59,0.37,-4.21,-0.05,-0.01,4.2,48.8,present,18.86,35.7,NA,2023-04-29T23:00:01Z
2023-04-29,16:30:01,36.76,-0.33,30.99,-5.54,0.37,-4.21,-0.44,-0.04,4.2,48.5,present,18.54,36,NA,2023-04-29T23:30:01Z
2023-04-29,17:00:01,35.85,-0.45,30.64,-5.59,0.37,-4.21,-0.03,-0.05,4.11,47,not present,0,0,NA,2023-04-30T00:00:01Z
2023-04-29,17:30:01,35.19,-0.42,29.91,-5.53,0.37,-4.21,-0.1,-0.05,4.09,45.5,not present,0,0,NA,2023-04-30T00:30:01Z
2023-04-29,18:00:01,34.24,-0.51,29.23,-5.53,0.37,-4.21,0.12,-0.06,4.07,43.7,not present,0,0,NA,2023-04-30T01:00:01Z
2023-04-29,18:30:01,32.67,-0.34,27.59,-5.38,0.37,-4.21,-0.27,-0.04,4.05,41.4,not present,0,0,NA,2023-04-30T01:30:01Z
2023-04-29,19:00:01,30.68,-0.6,25.81,-5.3,0.37,-4.21,-0.26,-0.07,4.02,38.4,not present,0,0,NA,2023-04-30T02:00:01Z
2023-04-29,19:30:01,27.03,-0.79,23.09,-5.21,0.37,-4.21,-0.34,-0.1,3.99,34.09,not present,0,0,NA,2023-04-30T02:30:01Z
2023-04-29,20:00:00,23.35,-0.52,20.42,-5.06,0.37,-4.21,-0.22,-0.07,3.97,30.3,not present,0,0,NA,2023-04-30T03:00:00Z
2023-04-29,20:30:00,21.98,-0.27,19.01,-4.86,0.37,-4.21,-0.5,-0.03,3.95,28.2,not present,0,0,NA,2023-04-30T03:30:00Z
2023-04-29,21:00:00,21.22,-0.29,18.31,-4.79,0.37,-4.21,-0.67,-0.03,3.94,27.1,not present,0,0,NA,2023-04-30T04:00:00Z
2023-04-29,21:30:00,20.01,-0.3,17.64,-4.79,0.37,-4.21,-0.32,-0.04,3.93,26.1,not present,0,0,NA,2023-04-30T04:30:00Z
2023-04-29,22:00:00,19.23,-0.29,16.97,-4.72,0.37,-4.21,-0.42,-0.03,3.92,25.3,not present,0,0,NA,2023-04-30T05:00:00Z
2023-04-29,22:30:00,18.78,-0.21,16.59,-4.67,0.37,-4.21,-0.42,-0.02,3.91,24.4,not present,0,0,NA,2023-04-30T05:30:00Z
2023-04-29,23:00:00,18.23,-0.28,16.29,-4.68,0.37,-4.21,-0.24,-0.03,3.9,23.5,not present,0,0,NA,2023-04-30T06:00:00Z
2023-04-29,23:30:00,17.92,-0.2,15.85,-4.59,0.37,-4.21,-0.5,-0.02,3.89,23.1,not present,0,0,NA,2023-04-30T06:30:00Z
2023-04-30,00:00:01,17.57,-0.25,15.69,-4.6,0.37,-4.21,-0.49,-0.03,3.89,22.7,not present,0,0,NA,2023-04-30T07:00:01Z
2023-04-30,00:30:01,17.57,-0.31,15.62,-4.59,0.37,-4.21,-0.4,-0.04,3.88,22.8,not present,0,0,NA,2023-04-30T07:30:01Z
2023-04-30,01:00:01,17.86,-0.19,15.7,-4.55,0.37,-4.21,-0.42,-0.02,3.88,22.8,not present,0,0,NA,2023-04-30T08:00:01Z
2023-04-30,01:30:01,17.69,-0.25,15.64,-4.57,0.37,-4.21,-0.54,-0.03,3.88,22.6,not present,0,0,NA,2023-04-30T08:30:01Z
2023-04-30,02:00:01,16.65,-0.35,15.17,-4.61,0.37,-4.21,-0.31,-0.04,3.87,21.8,not present,0,0,NA,2023-04-30T09:00:01Z
2023-04-30,02:30:00,15.72,-0.24,14.54,-4.55,0.37,-4.21,-0.25,-0.03,3.85,21,not present,0,0,NA,2023-04-30T09:30:00Z
2023-04-30,03:00:00,15.54,-0.18,14.4,-4.53,0.37,-4.21,-0.37,-0.02,3.85,20.8,not present,0,0,NA,2023-04-30T10:00:00Z
2023-04-30,03:30:00,15.85,-0.26,14.48,-4.51,0.37,-4.21,-0.55,-0.03,3.84,20.9,not present,0,0,NA,2023-04-30T10:30:00Z
2023-04-30,04:00:00,16.04,-0.25,14.57,-4.51,0.37,-4.21,-0.46,-0.03,3.84,21.1,not present,0,0,NA,2023-04-30T11:00:00Z
2023-04-30,04:30:00,15.65,-0.23,14.36,-4.51,0.37,-4.21,-0.52,-0.03,3.83,20.7,not present,0,0,NA,2023-04-30T11:30:00Z
2023-04-30,05:00:00,14.44,-0.36,13.9,-4.58,0.37,-4.21,-0.14,-0.05,3.82,19.9,not present,0,0,NA,2023-04-30T12:00:00Z
2023-04-30,05:30:00,13.98,-0.26,13.39,-4.47,0.37,-4.21,-0.28,-0.03,3.81,19.4,not present,0,0,NA,2023-04-30T12:30:00Z
2023-04-30,06:00:00,14.39,-0.23,13.52,-4.44,0.37,-4.21,-0.34,-0.03,3.81,19.9,not present,0,0,NA,2023-04-30T13:00:00Z
2023-04-30,06:30:01,15.15,-0.17,14.45,-4.61,0.37,-4.21,-0.19,-0.02,3.83,21.6,not present,0,0,NA,2023-04-30T13:30:01Z
2023-04-30,07:00:01,18.13,0.32,16.4,-4.64,0.37,-4.21,-0.8,0.04,4.2,27.8,present,19.62,46.8,NA,2023-04-30T14:00:01Z
2023-04-30,07:30:01,22.16,0.05,19.77,-4.99,0.37,-4.21,-0.87,0,4.2,32.9,present,19.89,41.1,NA,2023-04-30T14:30:01Z
2023-04-30,08:00:01,26.22,-0.5,23.91,-5.47,0.37,-4.21,0.13,-0.06,4.2,37.4,present,19.81,39.9,NA,2023-04-30T15:00:01Z
2023-04-30,08:30:00,29.71,-0.98,27.25,-5.78,0.37,-4.21,0.97,-0.12,4.2,41.1,present,19.77,38.7,NA,2023-04-30T15:30:00Z
2023-04-30,09:00:00,31.75,-1.13,29.27,-5.94,0.37,-4.21,1.16,-0.14,4.2,42.7,present,19.73,38.09,NA,2023-04-30T16:00:00Z
2023-04-30,09:30:00,33.2,-1.17,30.41,-5.97,0.37,-4.21,1.09,-0.15,4.2,44,present,19.68,37.2,NA,2023-04-30T16:30:00Z
2023-04-30,10:00:01,34.52,-1.11,31.52,-6.01,0.37,-4.21,0.96,-0.14,4.2,44.6,present,19.61,36.3,NA,2023-04-30T17:00:01Z
2023-04-30,10:30:01,35.65,-0.97,32.31,-5.99,0.37,-4.21,1.23,-0.12,4.2,45.8,present,19.21,36.59,NA,2023-04-30T17:30:01Z
2023-04-30,11:00:01,37.27,-0.96,33.26,-5.96,0.37,-4.21,1.01,-0.12,4.2,46.6,present,19.25,36.3,NA,2023-04-30T18:00:01Z
2023-04-30,11:30:01,38.52,-0.76,33.79,-5.88,0.37,-4.21,0.79,-0.09,4.2,47,present,19.18,36.3,NA,2023-04-30T18:30:01Z
2023-04-30,12:00:01,39.03,-0.61,33.93,-5.83,0.37,-4.21,0.81,-0.07,4.2,47.2,present,19.11,36,NA,2023-04-30T19:00:01Z
2023-04-30,12:30:01,39.54,-0.76,34.04,-5.81,0.37,-4.21,0.53,-0.09,4.2,47.5,present,19.11,36,NA,2023-04-30T19:30:01Z
2023-04-30,13:00:00,39.05,-0.89,34.37,-5.94,0.37,-4.21,1.05,-0.11,4.2,47,present,19.52,34.8,NA,2023-04-30T20:00:00Z
2023-04-30,13:30:01,38.71,-0.78,33.89,-5.88,0.37,-4.21,1.05,-0.09,4.2,46.9,present,19.17,35.09,NA,2023-04-30T20:30:01Z
2023-04-30,14:00:01,39.15,-0.63,33.64,-5.77,0.37,-4.21,0.22,-0.07,4.2,47.7,present,19.17,34.8,NA,2023-04-30T21:00:01Z
2023-04-30,14:30:00,39.08,-0.45,33.52,-5.73,0.37,-4.21,0.36,-0.05,4.2,48,present,19.2,34.8,NA,2023-04-30T21:30:00Z
2023-04-30,15:00:00,38.52,-0.52,32.83,-5.69,0.37,-4.21,0.19,-0.06,4.2,48.6,present,19.62,34.2,NA,2023-04-30T22:00:00Z
2023-04-30,15:30:00,37.88,-0.4,32.79,-5.74,0.37,-4.21,0.08,-0.05,4.2,47.9,present,19.24,34.5,NA,2023-04-30T22:30:00Z
2023-04-30,16:00:00,36.72,-0.49,31.77,-5.7,0.37,-4.21,-0.28,-0.06,4.2,47,present,19.24,34.5,NA,2023-04-30T23:00:00Z
2023-04-30,16:30:00,35.72,-0.5,31.16,-5.71,0.37,-4.21,0.1,-0.06,4.2,45.8,present,19.24,34.2,NA,2023-04-30T23:30:00Z
2023-04-30,17:00:00,35.45,-0.45,31.11,-5.73,0.37,-4.21,0.1,-0.05,4.2,46.1,present,18.43,36,NA,2023-05-01T00:00:00Z
2023-04-30,17:30:00,35.36,-0.47,30.92,-5.71,0.37,-4.21,0.18,-0.06,4.11,45.7,not present,0,0,NA,2023-05-01T00:30:00Z
2023-04-30,18:00:01,34.4,-0.58,29.97,-5.66,0.37,-4.21,0.11,-0.07,4.09,44.2,not present,0,0,NA,2023-05-01T01:00:01Z
2023-04-30,18:30:01,32.76,-0.55,28.26,-5.53,0.37,-4.21,-0.2,-0.07,4.06,41.9,not present,0,0,NA,2023-05-01T01:30:01Z
2023-04-30,19:00:01,31.09,-0.45,26.47,-5.37,0.37,-4.21,-0.17,-0.05,4.03,38.59,not present,0,0,NA,2023-05-01T02:00:01Z
2023-04-30,19:30:01,29.14,-0.58,24.86,-5.3,0.37,-4.21,-0.19,-0.07,4,35.59,not present,0,0,NA,2023-05-01T02:30:01Z
2023-04-30,20:00:01,26.31,-0.63,22.88,-5.24,0.37,-4.21,0.34,-0.08,3.98,32.2,not present,0,0,NA,2023-05-01T03:00:01Z
2023-04-30,20:30:00,24.57,-0.37,21.11,-5.03,0.37,-4.21,-0.4,-0.05,3.96,30.1,not present,0,0,NA,2023-05-01T03:30:00Z
2023-04-30,21:00:00,24,-0.05,20.29,-4.87,0.37,-4.21,-0.61,0,3.96,29.3,not present,0,0,NA,2023-05-01T04:00:00Z
2023-04-30,21:30:00,23.85,-0.18,20.09,-4.86,0.37,-4.21,-0.5,-0.02,3.95,28.8,not present,0,0,NA,2023-05-01T04:30:00Z
2023-04-30,22:00:01,23.37,-0.3,19.74,-4.85,0.37,-4.21,-0.46,-0.04,3.94,28.5,not present,0,0,NA,2023-05-01T05:00:01Z
2023-04-30,22:30:01,22.39,-0.25,19.23,-4.86,0.37,-4.21,-0.25,-0.03,3.93,27.4,not present,0,0,NA,2023-05-01T05:30:01Z
2023-04-30,23:00:01,21.82,-0.2,18.6,-4.77,0.37,-4.21,-0.4,-0.02,3.92,26.7,not present,0,0,NA,2023-05-01T06:00:01Z
2023-04-30,23:30:00,21.15,-0.32,18.22,-4.78,0.37,-4.21,-0.63,-0.04,3.92,26,not present,0,0,NA,2023-05-01T06:30:00Z
2023-05-01,00:00:01,19.35,-0.31,17.24,-4.78,0.37,-4.21,-0.12,-0.04,3.9,24.7,not present,0,0,NA,2023-05-01T07:00:01Z
2023-05-01,00:30:01,17.88,-0.38,16.22,-4.73,0.37,-4.21,-0.39,-0.05,3.89,23.5,not present,0,0,NA,2023-05-01T07:30:01Z
2023-05-01,01:00:01,16.58,-0.42,15.54,-4.74,0.37,-4.21,-0.26,-0.05,3.88,22.4,not present,0,0,NA,2023-05-01T08:00:01Z
2023-05-01,01:30:01,16.26,-0.15,15.07,-4.62,0.37,-4.21,-0.48,-0.02,3.87,21.8,not present,0,0,NA,2023-05-01T08:30:01Z
2023-05-01,02:00:01,16.23,-0.19,15,-4.6,0.37,-4.21,-0.42,-0.02,3.87,21.4,not present,0,0,NA,2023-05-01T09:00:01Z
2023-05-01,02:30:00,16.2,-0.23,14.98,-4.61,0.37,-4.21,-0.47,-0.03,3.86,21.4,not present,0,0,NA,2023-05-01T09:30:00Z
2023-05-01,03:00:00,16.35,-0.16,14.98,-4.57,0.37,-4.21,-0.54,-0.02,3.85,21.3,not present,0,0,NA,2023-05-01T10:00:00Z
2023-05-01,03:30:00,15.32,-0.44,14.66,-4.69,0.37,-4.21,-0.25,-0.06,3.84,20.7,not present,0,0,NA,2023-05-01T10:30:00Z
2023-05-01,04:00:00,13.98,-0.31,13.8,-4.62,0.37,-4.21,-0.35,-0.04,3.83,19.6,not present,0,0,NA,2023-05-01T11:00:00Z
2023-05-01,04:30:00,13.49,-0.16,13.35,-4.53,0.37,-4.21,-0.49,-0.02,3.82,19,not present,0,0,NA,2023-05-01T11:30:00Z
2023-05-01,05:00:01,13.1,-0.12,13,-4.48,0.37,-4.21,-0.56,-0.01,3.81,18.5,not present,0,0,NA,2023-05-01T12:00:01Z
2023-05-01,05:30:01,12.65,-0.24,12.75,-4.49,0.37,-4.21,-0.44,-0.03,3.8,18.2,not present,0,0,NA,2023-05-01T12:30:01Z
2023-05-01,06:00:01,12.16,-0.27,12.7,-4.56,0.37,-4.21,-0.1,-0.03,3.8,18.4,not present,0,0,NA,2023-05-01T13:00:01Z
2023-05-01,06:30:00,12.72,-0.13,13.04,-4.56,0.37,-4.21,-0.52,-0.01,3.83,20.2,not present,0,0,NA,2023-05-01T13:30:00Z
2023-05-01,07:00:00,16.61,-0.04,15.62,-4.71,0.37,-4.21,-0.69,0,4.2,26,present,19.59,42.9,NA,2023-05-01T14:00:00Z
2023-05-01,07:30:01,20.55,-0.12,18.93,-5.04,0.37,-4.21,-0.59,-0.01,4.2,30.2,present,19.62,39.9,NA,2023-05-01T14:30:01Z
2023-05-01,08:00:01,23.46,-0.1,21.52,-5.25,0.37,-4.21,-0.42,-0.01,4.2,33.09,present,19.73,38.7,NA,2023-05-01T15:00:01Z
2023-05-01,08:30:00,25.52,-0.53,23.64,-5.52,0.37,-4.21,0.26,-0.07,4.2,35.3,present,19.86,36.9,NA,2023-05-01T15:30:00Z
2023-05-01,09:00:00,26.89,-0.52,24.92,-5.61,0.37,-4.21,0.21,-0.07,4.2,37,present,19.61,36.9,NA,2023-05-01T16:00:00Z
2023-05-01,09:30:01,27.32,-0.69,25.88,-5.78,0.37,-4.21,0.61,-0.09,4.2,37.59,present,20.2,35.09,NA,2023-05-01T16:30:01Z
2023-05-01,10:00:00,29.59,-0.54,27.89,-5.88,0.37,-4.21,0.66,-0.07,4.2,39.8,present,19.53,36,NA,2023-05-01T17:00:00Z
2023-05-01,10:30:00,31.3,-0.52,29.16,-5.89,0.37,-4.21,0.45,-0.06,4.2,42.2,present,19.74,35.4,NA,2023-05-01T17:30:00Z
2023-05-01,11:00:00,30.95,-0.6,28.69,-5.86,0.37,-4.21,0.23,-0.07,4.2,41.8,present,19.77,35.09,NA,2023-05-01T18:00:00Z
2023-05-01,11:30:00,30.69,-0.56,28.23,-5.8,0.37,-4.21,0.04,-0.07,4.2,42,present,19.84,34.5,NA,2023-05-01T18:30:00Z
2023-05-01,12:00:01,30.11,-0.51,27.69,-5.75,0.37,-4.21,-0.04,-0.06,4.2,41.1,present,19.91,34.2,NA,2023-05-01T19:00:01Z
2023-05-01,12:30:01,29.65,-0.53,27.23,-5.73,0.37,-4.21,0.07,-0.07,4.2,40.3,present,20.15,33.59,NA,2023-05-01T19:30:01Z
2023-05-01,13:00:01,30.24,-0.47,27.63,-5.72,0.37,-4.21,-0.06,-0.06,4.2,40.7,present,19.98,34.2,NA,2023-05-01T20:00:01Z
2023-05-01,13:30:01,29.46,-0.74,27.64,-5.87,0.37,-4.21,0.62,-0.09,4.2,39.7,present,20.26,33.59,NA,2023-05-01T20:30:01Z
2023-05-01,14:00:01,30.18,-0.59,27.95,-5.81,0.37,-4.21,0.01,-0.07,4.2,40.09,present,19.9,33.59,NA,2023-05-01T21:00:01Z
2023-05-01,14:30:00,29.46,-0.63,27.21,-5.76,0.37,-4.21,0.14,-0.08,4.2,39.3,present,19.9,33.59,NA,2023-05-01T21:30:00Z
2023-05-01,15:00:00,28.77,-0.58,26.75,-5.75,0.37,-4.21,-0.04,-0.07,4.2,38.4,present,19.96,33,NA,2023-05-01T22:00:00Z
2023-05-01,15:30:00,27.98,-0.51,26.09,-5.71,0.37,-4.21,0.22,-0.06,4.2,37.4,present,19.65,33.3,NA,2023-05-01T22:30:00Z
2023-05-01,16:00:00,27.5,-0.55,25.47,-5.65,0.37,-4.21,0.02,-0.07,4.2,36.9,present,19.24,34.2,NA,2023-05-01T23:00:00Z
2023-05-01,16:30:00,27,-0.41,24.8,-5.55,0.37,-4.21,0,-0.05,4.2,36.2,present,18.81,34.8,NA,2023-05-01T23:30:00Z
2023-05-01,17:00:00,26.48,-0.36,23.98,-5.43,0.37,-4.21,-0.26,-0.04,4.2,35.59,present,18.11,35.4,NA,2023-05-02T00:00:00Z
2023-05-01,17:30:01,26,-0.34,23.44,-5.37,0.37,-4.21,-0.3,-0.04,4.2,34.8,present,18.15,35.4,NA,2023-05-02T00:30:01Z
2023-05-01,18:00:01,25.73,-0.33,22.98,-5.3,0.37,-4.21,-0.53,-0.04,4.04,34,not present,0,0,NA,2023-05-02T01:00:01Z
2023-05-01,18:30:01,24.95,-0.34,22.29,-5.26,0.37,-4.21,-0.27,-0.04,4.02,32.9,not present,0,0,NA,2023-05-02T01:30:01Z
2023-05-01,19:00:00,24.48,-0.31,21.59,-5.15,0.37,-4.21,-0.4,-0.04,3.99,31.7,not present,0,0,NA,2023-05-02T02:00:00Z
2023-05-01,19:30:01,23.71,-0.41,20.67,-5.05,0.37,-4.21,-0.49,-0.05,3.97,29.9,not present,0,0,NA,2023-05-02T02:30:01Z
2023-05-01,20:00:01,22.59,-0.33,19.96,-5.03,0.37,-4.21,-0.38,-0.04,3.96,28.8,not present,0,0,NA,2023-05-02T03:00:01Z
2023-05-01,20:30:00,21.35,-0.29,19.03,-4.96,0.37,-4.21,-0.32,-0.04,3.94,26.9,not present,0,0,NA,2023-05-02T03:30:00Z
2023-05-01,21:00:00,20.29,-0.35,18.29,-4.93,0.37,-4.21,-0.44,-0.04,3.93,25.9,not present,0,0,NA,2023-05-02T04:00:00Z
2023-05-01,21:30:00,19.4,-0.23,17.51,-4.84,0.37,-4.21,-0.48,-0.03,3.92,24.7,not present,0,0,NA,2023-05-02T04:30:00Z
2023-05-01,22:00:00,18.63,-0.44,16.86,-4.81,0.37,-4.21,-0.63,-0.06,3.91,23.9,not present,0,0,NA,2023-05-02T05:00:00Z
2023-05-01,22:30:01,16.95,-0.4,15.97,-4.81,0.37,-4.21,-0.25,-0.05,3.89,22.4,not present,0,0,NA,2023-05-02T05:30:01Z
2023-05-01,23:00:01,15.8,-0.38,15.33,-4.81,0.37,-4.21,-0.19,-0.05,3.88,21.4,not present,0,0,NA,2023-05-02T06:00:01Z
2023-05-01,23:30:01,15.26,-0.25,14.76,-4.7,0.37,-4.21,-0.41,-0.03,3.87,20.9,not present,0,0,NA,2023-05-02T06:30:01Z
2023-05-02,00:00:00,14.61,-0.27,14.29,-4.66,0.37,-4.21,-0.45,-0.03,3.86,20.29,not present,0,0,NA,2023-05-02T07:00:00Z
2023-05-02,00:30:00,13.9,-0.24,13.87,-4.65,0.37,-4.21,-0.39,-0.03,3.85,19.29,not present,0,0,NA,2023-05-02T07:30:00Z
2023-05-02,01:00:01,13.19,-0.28,13.51,-4.66,0.37,-4.21,-0.34,-0.04,3.84,18.7,not present,0,0,NA,2023-05-02T08:00:01Z
2023-05-02,01:30:01,13.78,0,13.44,-4.49,0.37,-4.21,-0.35,0,3.84,19.1,not present,0,0,NA,2023-05-02T08:30:01Z
2023-05-02,02:00:01,14.13,-0.3,14.01,-4.66,0.37,-4.21,-0.42,-0.04,3.84,19.4,not present,0,0,NA,2023-05-02T09:00:01Z
2023-05-02,02:30:00,13.59,-0.25,13.62,-4.62,0.37,-4.21,-0.46,-0.03,3.83,19,not present,0,0,NA,2023-05-02T09:30:00Z
2023-05-02,03:00:00,13.14,-0.24,13.22,-4.56,0.37,-4.21,-0.61,-0.03,3.81,18.29,not present,0,0,NA,2023-05-02T10:00:00Z
